"Source","Asset","Team","Asset Name","Asset Type","URI","Detector","Description","Content Class","Exposure window","Ignored","Ignore timestamp","Ignore type","Ignore comment","Snooze end timestamp","Ignore Actor","Severity","Line start","Line end","Fingerprint"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19642","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19642","19643","27172edef0b1b0d91dc078c3215619a2d311830ce28aef66c93e10ef16e3104a"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19518","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19518","19519","f0000ab8d93f9afe1a5d892cf4e65cfcf8ebab5164d2a72b04818a719e917df8"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19517","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19517","19518","aae1505c4aed3fb78eb53c45acf6b3feb9a489d26a80cea48de586c057310102"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19516","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19516","19517","0e56b8ac8ddfd99053405af5bf4057da9b9e379863ec5495d6d88ebbc642e3e3"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19515","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19515","19516","fb80469f99d2859214439d830ebf61a185855ebb14eb7d923bac276f0098cf31"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19390","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19390","19391","bb169a3d7887edb2148e0e98c74d310615b68c11d686ebd5227a7b6ee39fd97a"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19389","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19389","19390","f80855e6ade4cc74b7957ed252b659880ae217197e311acc38dbf337244bbaeb"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19388","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19388","19389","252062b7e909ace09aca1cc52347b35c51d21a81150a92fdec4b5410ccd92a19"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19263","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19263","19264","72eb676b5638df3c057082e9e0e04149ef2ec43a4765a5cdc6f166c517c36051"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19262","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19262","19263","fca5aa9cc5b13f7d3c54774fdbb32f7bc2f8668ef61fb9648b6cdf4f432b2050"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L19133","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","19133","19134","c301b843ccc32bfdbc2c91ac68f940d5d26917a32193de0b555a699ef12f555c"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18797","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18797","18798","d634ca6cfabf92703fe60889015d691ab2d5ae30d39a51374ec42f9a465b0ce0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18796","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18796","18797","eade77727fd029b182ba8d9a754dd632c1b52cce18d6b27a3493e86d5389e3a7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18795","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18795","18796","dfc5d1498e6a386501e3facb52f9ad17ad444915e57eef2dd88c73c25d201e37"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18672","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18672","18673","0325f0b2811d85cf55cc4d558d66cb87fcae744c9794deb4020736da5fcde608"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18671","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18671","18672","4cb101b04673b93c93f617a611c1aba05caf3bad09b79e4bc308e0578a16823d"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18542","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18542","18543","45949d5d713399a22390eace4a40c98b59e3e1347a487558b00815a70026af14"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18541","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18541","18542","dcae94aaf46ab646e69e1717a61f2461c3f40080583e3ff1fcdd891ebafda7e2"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18540","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18540","18541","5b38a65f9890e8abb20de8667b27037d7038d130e30e17df6490af464bc7a24e"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18413","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18413","18414","7b80905a42ff42e018d5ec04a9a41bed85eab824e6e466e3ff82c0413271b390"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18412","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18412","18413","50bbe71571f1407c50488c90a6decba9001af200b04b589347ef5c0aa21d38e8"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18411","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18411","18412","01cc395ee3d117e235a050c3170af41c959fc0eb77198f852b943a5365bb8173"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18284","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18284","18285","1e3f8058d42adcc5a2c5ba96a0ef281ef9add106ecb334c73e1ded03d8562dfc"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18283","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18283","18284","7465c3ef938390bc28b7cb07ef7c53a438bdb1feb81c1dcbe4f7495412f40ae5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18282","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18282","18283","660411e8162a0c5315141a2e1823c3891125b15b7fcc35c7b752b86c8e7386f1"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18156","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18156","18157","7cc61a0e1cca96d477aafbcca893bbf5b6b47762573af28b39c413be5c67ac58"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18155","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18155","18156","240d9b19f4571aef27c587b3d088d4c98212b8673a9b355132d3f293ccda0dae"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18154","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18154","18155","3f641b40fbd43277f56f7a0b449700264d35bfe8c434ad5447afabf2ab267f24"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18153","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18153","18154","bfbc2943776d3ae2d069b67fa8ae1eacc4e4703936a71153ab1bd1e0df16b222"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18026","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18026","18027","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L18024","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","18024","18025","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17896","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17896","17897","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17894","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17894","17895","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17629","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17629","17630","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17627","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17627","17628","46d81d2ad4dab796c62d7fefccf6833aa2907a4941f2270be4a32cedcb4c542b"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17499","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17499","17500","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17497","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17497","17498","7e1da35df533f4838fa3c7d4efcb1224955b8fc6d1291548e6f6b87360ec9344"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17369","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17369","17370","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17367","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17367","17368","fa463e893a405f157bd12d0a2c1b523a1834f69dd779c9aec44320a0e3c94c65"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17239","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17239","17240","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17237","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17237","17238","b7db4433cc33d66f03eef4718e7103833948b30dad70720971ab36bc0d3383a6"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17109","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17109","17110","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L17107","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","17107","17108","4f8d94bf173cc19b588278af22f344479bae8fcb9d16cbfa62f2748da20b41d7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16979","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16979","16980","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16977","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16977","16978","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16849","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16849","16850","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16847","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16847","16848","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16582","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16582","16583","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16580","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16580","16581","46d81d2ad4dab796c62d7fefccf6833aa2907a4941f2270be4a32cedcb4c542b"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16452","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16452","16453","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16450","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16450","16451","7e1da35df533f4838fa3c7d4efcb1224955b8fc6d1291548e6f6b87360ec9344"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16322","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16322","16323","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16320","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16320","16321","fa463e893a405f157bd12d0a2c1b523a1834f69dd779c9aec44320a0e3c94c65"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16192","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16192","16193","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16190","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16190","16191","b7db4433cc33d66f03eef4718e7103833948b30dad70720971ab36bc0d3383a6"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16062","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16062","16063","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L16060","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","16060","16061","4f8d94bf173cc19b588278af22f344479bae8fcb9d16cbfa62f2748da20b41d7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15932","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15932","15933","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15930","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15930","15931","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15802","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15802","15803","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15800","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15800","15801","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15535","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15535","15536","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15533","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15533","15534","46d81d2ad4dab796c62d7fefccf6833aa2907a4941f2270be4a32cedcb4c542b"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15405","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15405","15406","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15403","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15403","15404","7e1da35df533f4838fa3c7d4efcb1224955b8fc6d1291548e6f6b87360ec9344"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15275","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15275","15276","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
